,fecha real,timestamp,value,variable
0,2017-06-21 11:33:13+00:00,1498062793000,2458.27,Sensor16
1,2017-06-21 11:31:56+00:00,1498062716000,238.15,Sensor16
2,2017-06-21 11:31:52+00:00,1498062712000,238.15,Sensor16
3,2017-06-21 11:30:07+00:00,1498062607000,173.87,Sensor16
4,2017-06-21 11:24:10+00:00,1498062250000,173.87,Sensor16
5,2017-06-21 11:23:44+00:00,1498062224000,173.87,Sensor16
6,2017-06-21 11:22:21+00:00,1498062141000,203.08,Sensor16
7,2017-06-21 11:21:17+00:00,1498062077000,2643.33,Sensor16
8,2017-06-21 11:21:01+00:00,1498062061000,2613.43,Sensor16
9,2017-06-21 11:20:20+00:00,1498062020000,3145.24,Sensor16
10,2017-06-21 11:20:16+00:00,1498062016000,3145.24,Sensor16
11,2017-06-21 11:20:12+00:00,1498062012000,3145.24,Sensor16
12,2017-06-21 11:20:08+00:00,1498062008000,3145.24,Sensor16
13,2017-06-21 11:08:03+00:00,1498061283000,2271.82,Sensor16
14,2017-06-21 11:07:34+00:00,1498061254000,135.34,Sensor16
15,2017-06-21 11:07:30+00:00,1498061250000,135.34,Sensor16
16,2017-06-21 11:07:26+00:00,1498061246000,108.94,Sensor16
17,2017-06-21 11:07:22+00:00,1498061242000,108.94,Sensor16
18,2017-06-21 11:07:17+00:00,1498061237000,108.94,Sensor16
19,2017-06-21 11:07:13+00:00,1498061233000,108.94,Sensor16
20,2017-06-21 11:00:15+00:00,1498060815000,153.1,Sensor16
21,2017-06-21 10:59:11+00:00,1498060751000,252.03,Sensor16
22,2017-06-21 10:58:29+00:00,1498060709000,2439.64,Sensor16
23,2017-06-21 10:55:33+00:00,1498060533000,145.96,Sensor16
24,2017-06-21 10:50:29+00:00,1498060229000,337.1,Sensor16
25,2017-06-21 10:45:38+00:00,1498059938000,2557.39,Sensor16
26,2017-06-21 10:40:13+00:00,1498059613000,2952.39,Sensor16
27,2017-06-21 10:36:45+00:00,1498059405000,2879.01,Sensor16
28,2017-06-21 10:28:05+00:00,1498058885000,2576.39,Sensor16
29,2017-06-21 10:27:03+00:00,1498058823000,37.2,Sensor16
30,2017-06-21 10:26:45+00:00,1498058805000,2842.28,Sensor16
31,2017-06-21 10:24:17+00:00,1498058657000,37.03,Sensor16
32,2017-06-21 10:24:13+00:00,1498058653000,2097.53,Sensor16
33,2017-06-21 10:24:10+00:00,1498058650000,2372.09,Sensor16
34,2017-06-21 10:24:05+00:00,1498058645000,2372.09,Sensor16
35,2017-06-21 10:21:24+00:00,1498058484000,2646.14,Sensor16
36,2017-06-21 10:08:38+00:00,1498057718000,300.36,Sensor16
37,2017-06-21 10:03:56+00:00,1498057436000,90.47,Sensor16
38,2017-06-21 10:03:39+00:00,1498057419000,90.47,Sensor16
39,2017-06-21 09:54:25+00:00,1498056865000,2545.1,Sensor16
40,2017-06-21 09:54:15+00:00,1498056855000,270.92,Sensor16
41,2017-06-21 09:54:00+00:00,1498056840000,270.92,Sensor16
42,2017-06-21 09:53:00+00:00,1498056780000,107.81,Sensor16
43,2017-06-21 09:49:17+00:00,1498056557000,2532.38,Sensor16
44,2017-06-21 09:47:59+00:00,1498056479000,2534.11,Sensor16
45,2017-06-21 09:45:21+00:00,1498056321000,2496.81,Sensor16
46,2017-06-21 09:45:15+00:00,1498056315000,2496.81,Sensor16
47,2017-06-21 09:45:05+00:00,1498056305000,59.46,Sensor16
