,fecha real,timestamp,value,variable
0,2017-07-12 10:47:26+00:00,1499874446000,199.15,Sensor7
1,2017-07-12 10:46:57+00:00,1499874417000,198.78,Sensor7
2,2017-07-12 10:46:35+00:00,1499874395000,197.47,Sensor7
3,2017-07-12 10:25:42+00:00,1499873142000,146.83,Sensor7
4,2017-07-12 10:25:35+00:00,1499873135000,146.83,Sensor7
5,2017-07-12 09:29:33+00:00,1499869773000,190.04,Sensor7
6,2017-07-12 09:29:14+00:00,1499869754000,196.55,Sensor7
7,2017-07-12 09:28:39+00:00,1499869719000,194.4,Sensor7
8,2017-07-12 09:28:20+00:00,1499869700000,198.99,Sensor7
9,2017-07-12 09:27:48+00:00,1499869668000,196.23,Sensor7
10,2017-07-12 09:18:44+00:00,1499869124000,199.51,Sensor7
11,2017-07-12 09:18:17+00:00,1499869097000,200.11,Sensor7
12,2017-07-04 11:11:36+00:00,1499184696000,44.63,Sensor7
13,2017-06-30 04:49:53+00:00,1498816193000,1334.46,Sensor7
14,2017-06-30 04:44:56+00:00,1498815896000,2006.06,Sensor7
15,2017-06-30 04:34:31+00:00,1498815271000,1527.34,Sensor7
16,2017-06-30 04:34:10+00:00,1498815250000,1500.9,Sensor7
17,2017-06-30 04:34:02+00:00,1498815242000,1500.9,Sensor7
18,2017-06-30 04:25:30+00:00,1498814730000,29.54,Sensor7
19,2017-06-30 04:24:22+00:00,1498814662000,92.86,Sensor7
20,2017-06-30 04:19:48+00:00,1498814388000,1878.82,Sensor7
21,2017-06-30 04:18:46+00:00,1498814326000,26.37,Sensor7
22,2017-06-30 04:18:40+00:00,1498814320000,1828.2,Sensor7
23,2017-06-30 04:18:32+00:00,1498814312000,1828.2,Sensor7
24,2017-06-30 04:15:58+00:00,1498814158000,1736.32,Sensor7
25,2017-06-30 04:12:11+00:00,1498813931000,31.03,Sensor7
26,2017-06-30 04:10:58+00:00,1498813858000,1751.85,Sensor7
27,2017-06-30 04:09:36+00:00,1498813776000,1690.42,Sensor7
28,2017-06-30 04:07:57+00:00,1498813677000,1112.19,Sensor7
29,2017-06-30 04:05:23+00:00,1498813523000,1531.49,Sensor7
30,2017-06-30 04:04:33+00:00,1498813473000,1505.46,Sensor7
31,2017-06-30 04:00:34+00:00,1498813234000,1511.67,Sensor7
32,2017-06-30 03:57:37+00:00,1498813057000,31.34,Sensor7
33,2017-06-30 03:56:51+00:00,1498813011000,114.65,Sensor7
34,2017-06-30 03:52:48+00:00,1498812768000,124.07,Sensor7
35,2017-06-30 03:52:34+00:00,1498812754000,1121.69,Sensor7
36,2017-06-30 03:39:17+00:00,1498811957000,109.91,Sensor7
37,2017-06-30 03:39:04+00:00,1498811944000,2193.42,Sensor7
38,2017-06-30 03:34:33+00:00,1498811673000,1323.19,Sensor7
39,2017-06-30 03:31:34+00:00,1498811494000,1875.2,Sensor7
40,2017-06-30 03:19:30+00:00,1498810770000,1762.9,Sensor7
41,2017-06-30 03:19:26+00:00,1498810766000,1762.9,Sensor7
42,2017-06-30 03:19:22+00:00,1498810762000,29.24,Sensor7
43,2017-06-30 03:10:45+00:00,1498810245000,2263.05,Sensor7
44,2017-06-30 03:08:40+00:00,1498810120000,2320.45,Sensor7
45,2017-06-30 03:07:03+00:00,1498810023000,2326.83,Sensor7
46,2017-06-30 03:06:52+00:00,1498810012000,2255.38,Sensor7
47,2017-06-30 03:06:10+00:00,1498809970000,2216.6,Sensor7
48,2017-06-30 03:05:09+00:00,1498809909000,27.1,Sensor7
49,2017-06-30 03:04:56+00:00,1498809896000,2178.69,Sensor7
50,2017-06-30 03:02:59+00:00,1498809779000,35.52,Sensor7
51,2017-06-30 03:02:16+00:00,1498809736000,28.61,Sensor7
52,2017-06-30 03:02:05+00:00,1498809725000,1617.43,Sensor7
53,2017-06-30 03:01:31+00:00,1498809691000,130.03,Sensor7
54,2017-06-30 02:59:37+00:00,1498809577000,1483.0,Sensor7
55,2017-06-30 02:58:39+00:00,1498809519000,1533.9,Sensor7
56,2017-06-30 02:58:15+00:00,1498809495000,1856.03,Sensor7
57,2017-06-30 02:57:23+00:00,1498809443000,1922.21,Sensor7
58,2017-06-30 02:56:45+00:00,1498809405000,1842.85,Sensor7
59,2017-06-30 02:56:37+00:00,1498809397000,32.62,Sensor7
60,2017-06-30 02:56:33+00:00,1498809393000,1799.19,Sensor7
61,2017-06-30 02:55:51+00:00,1498809351000,1839.72,Sensor7
62,2017-06-30 02:55:02+00:00,1498809302000,1849.48,Sensor7
63,2017-06-30 02:54:05+00:00,1498809245000,1814.16,Sensor7
64,2017-06-30 02:53:22+00:00,1498809202000,1837.97,Sensor7
65,2017-06-30 02:52:55+00:00,1498809175000,1802.2,Sensor7
66,2017-06-30 02:50:20+00:00,1498809020000,1866.08,Sensor7
67,2017-06-30 02:49:55+00:00,1498808995000,1783.06,Sensor7
68,2017-06-30 02:49:39+00:00,1498808979000,86.73,Sensor7
69,2017-06-30 02:48:20+00:00,1498808900000,2159.15,Sensor7
70,2017-06-30 02:46:13+00:00,1498808773000,2166.78,Sensor7
71,2017-06-30 02:46:05+00:00,1498808765000,2229.3,Sensor7
72,2017-06-30 02:45:41+00:00,1498808741000,2198.39,Sensor7
73,2017-06-30 02:41:59+00:00,1498808519000,2196.5,Sensor7
74,2017-06-30 02:36:27+00:00,1498808187000,2170.39,Sensor7
75,2017-06-30 02:35:07+00:00,1498808107000,1657.35,Sensor7
76,2017-06-30 02:34:27+00:00,1498808067000,32.86,Sensor7
77,2017-06-30 02:34:21+00:00,1498808061000,165.24,Sensor7
78,2017-06-30 02:33:09+00:00,1498807989000,140.77,Sensor7
79,2017-06-30 02:29:53+00:00,1498807793000,2231.42,Sensor7
80,2017-06-30 02:26:33+00:00,1498807593000,2192.5,Sensor7
81,2017-06-30 02:24:54+00:00,1498807494000,1743.6,Sensor7
82,2017-06-30 02:21:58+00:00,1498807318000,1415.65,Sensor7
83,2017-06-30 02:17:53+00:00,1498807073000,2024.45,Sensor7
84,2017-06-30 02:11:08+00:00,1498806668000,1726.74,Sensor7
85,2017-06-30 02:11:05+00:00,1498806665000,1726.74,Sensor7
86,2017-06-30 02:02:35+00:00,1498806155000,1917.4,Sensor7
87,2017-06-30 02:02:31+00:00,1498806151000,1812.1,Sensor7
88,2017-06-30 02:01:19+00:00,1498806079000,1753.06,Sensor7
89,2017-06-30 01:59:36+00:00,1498805976000,2189.13,Sensor7
90,2017-06-30 01:59:32+00:00,1498805972000,2189.13,Sensor7
91,2017-06-30 01:56:03+00:00,1498805763000,1684.68,Sensor7
92,2017-06-30 01:55:50+00:00,1498805750000,86.74,Sensor7
93,2017-06-30 01:55:37+00:00,1498805737000,37.67,Sensor7
94,2017-06-30 01:55:30+00:00,1498805730000,79.05,Sensor7
95,2017-06-30 01:54:50+00:00,1498805690000,85.75,Sensor7
96,2017-06-30 01:53:54+00:00,1498805634000,122.46,Sensor7
97,2017-06-30 01:53:13+00:00,1498805593000,121.05,Sensor7
98,2017-06-30 01:50:47+00:00,1498805447000,1946.91,Sensor7
99,2017-06-30 01:50:18+00:00,1498805418000,1829.79,Sensor7
100,2017-06-30 01:48:48+00:00,1498805328000,227.81,Sensor7
101,2017-06-30 01:48:27+00:00,1498805307000,331.95,Sensor7
102,2017-06-30 01:46:31+00:00,1498805191000,2029.81,Sensor7
103,2017-06-30 01:44:52+00:00,1498805092000,2017.44,Sensor7
104,2017-06-30 01:43:09+00:00,1498804989000,1119.54,Sensor7
105,2017-06-30 01:41:21+00:00,1498804881000,1852.39,Sensor7
106,2017-06-30 01:41:16+00:00,1498804876000,29.04,Sensor7
107,2017-06-30 01:40:09+00:00,1498804809000,1812.8,Sensor7
108,2017-06-30 01:37:42+00:00,1498804662000,1772.54,Sensor7
109,2017-06-30 01:34:16+00:00,1498804456000,2155.54,Sensor7
110,2017-06-30 01:33:12+00:00,1498804392000,2058.21,Sensor7
111,2017-06-30 01:30:48+00:00,1498804248000,2059.63,Sensor7
112,2017-06-30 01:30:31+00:00,1498804231000,2032.67,Sensor7
113,2017-06-30 01:28:39+00:00,1498804119000,91.47,Sensor7
114,2017-06-30 01:28:01+00:00,1498804081000,2066.09,Sensor7
115,2017-06-30 01:26:07+00:00,1498803967000,37.1,Sensor7
116,2017-06-30 01:25:11+00:00,1498803911000,32.82,Sensor7
117,2017-06-30 01:24:57+00:00,1498803897000,1360.1,Sensor7
118,2017-06-30 01:21:40+00:00,1498803700000,1123.16,Sensor7
119,2017-06-30 01:16:08+00:00,1498803368000,29.45,Sensor7
120,2017-06-30 01:14:45+00:00,1498803285000,2038.84,Sensor7
121,2017-06-30 01:14:30+00:00,1498803270000,2038.84,Sensor7
122,2017-06-30 01:13:08+00:00,1498803188000,1779.56,Sensor7
123,2017-06-30 01:11:29+00:00,1498803089000,54.65,Sensor7
124,2017-06-30 00:56:19+00:00,1498802179000,1334.18,Sensor7
125,2017-06-30 00:54:49+00:00,1498802089000,1114.0,Sensor7
126,2017-06-30 00:49:52+00:00,1498801792000,1792.64,Sensor7
127,2017-06-30 00:48:46+00:00,1498801726000,78.2,Sensor7
128,2017-06-30 00:46:27+00:00,1498801587000,79.61,Sensor7
129,2017-06-30 00:37:45+00:00,1498801065000,2134.21,Sensor7
130,2017-06-30 00:37:20+00:00,1498801040000,43.48,Sensor7
131,2017-06-30 00:37:14+00:00,1498801034000,43.48,Sensor7
132,2017-06-30 00:33:44+00:00,1498800824000,1776.66,Sensor7
133,2017-06-30 00:28:41+00:00,1498800521000,2178.41,Sensor7
134,2017-06-30 00:28:36+00:00,1498800516000,2178.41,Sensor7
135,2017-06-30 00:27:30+00:00,1498800450000,2151.09,Sensor7
136,2017-06-30 00:16:31+00:00,1498799791000,34.79,Sensor7
137,2017-06-30 00:16:11+00:00,1498799771000,1613.87,Sensor7
138,2017-06-30 00:12:12+00:00,1498799532000,1319.02,Sensor7
139,2017-06-30 00:11:03+00:00,1498799463000,1340.41,Sensor7
140,2017-06-30 00:10:26+00:00,1498799426000,1500.12,Sensor7
141,2017-06-30 00:08:00+00:00,1498799280000,2185.24,Sensor7
142,2017-06-30 00:02:44+00:00,1498798964000,43.06,Sensor7
143,2017-06-30 00:02:38+00:00,1498798958000,1754.04,Sensor7
144,2017-06-30 00:00:09+00:00,1498798809000,1667.98,Sensor7
145,2017-06-29 23:59:01+00:00,1498798741000,1749.17,Sensor7
146,2017-06-29 23:54:41+00:00,1498798481000,1498.17,Sensor7
147,2017-06-29 23:53:06+00:00,1498798386000,1614.0,Sensor7
148,2017-06-29 23:50:29+00:00,1498798229000,1725.76,Sensor7
149,2017-06-29 23:50:08+00:00,1498798208000,1319.31,Sensor7
150,2017-06-29 23:50:03+00:00,1498798203000,1319.31,Sensor7
151,2017-06-29 23:48:58+00:00,1498798138000,2015.58,Sensor7
152,2017-06-29 23:48:37+00:00,1498798117000,1409.87,Sensor7
153,2017-06-29 23:48:33+00:00,1498798113000,1409.87,Sensor7
154,2017-06-29 23:40:03+00:00,1498797603000,1324.77,Sensor7
155,2017-06-29 23:32:42+00:00,1498797162000,28.77,Sensor7
156,2017-06-29 23:25:26+00:00,1498796726000,1979.74,Sensor7
157,2017-06-29 23:22:57+00:00,1498796577000,1714.54,Sensor7
158,2017-06-29 23:21:21+00:00,1498796481000,973.04,Sensor7
159,2017-06-29 23:19:20+00:00,1498796360000,1751.0,Sensor7
160,2017-06-29 23:18:57+00:00,1498796337000,1644.32,Sensor7
161,2017-06-29 23:17:06+00:00,1498796226000,1765.46,Sensor7
162,2017-06-29 23:15:52+00:00,1498796152000,1659.99,Sensor7
163,2017-06-29 23:14:11+00:00,1498796051000,1689.08,Sensor7
164,2017-06-29 23:12:25+00:00,1498795945000,127.54,Sensor7
165,2017-06-29 23:12:15+00:00,1498795935000,127.54,Sensor7
166,2017-06-29 23:03:14+00:00,1498795394000,1959.5,Sensor7
167,2017-06-29 23:03:10+00:00,1498795390000,1959.5,Sensor7
168,2017-06-29 23:02:32+00:00,1498795352000,1334.88,Sensor7
169,2017-06-29 23:01:06+00:00,1498795266000,1318.16,Sensor7
170,2017-06-29 22:56:16+00:00,1498794976000,1824.89,Sensor7
171,2017-06-29 22:55:56+00:00,1498794956000,33.85,Sensor7
172,2017-06-29 22:55:00+00:00,1498794900000,1477.64,Sensor7
173,2017-06-29 22:51:42+00:00,1498794702000,1725.84,Sensor7
174,2017-06-29 22:51:12+00:00,1498794672000,30.68,Sensor7
175,2017-06-29 22:49:59+00:00,1498794599000,1300.63,Sensor7
176,2017-06-29 22:49:54+00:00,1498794594000,1300.63,Sensor7
177,2017-06-29 22:48:31+00:00,1498794511000,2027.2,Sensor7
178,2017-06-29 22:48:16+00:00,1498794496000,85.73,Sensor7
179,2017-06-29 22:48:08+00:00,1498794488000,85.73,Sensor7
180,2017-06-29 22:46:07+00:00,1498794367000,2138.0,Sensor7
181,2017-06-29 22:44:46+00:00,1498794286000,1985.96,Sensor7
182,2017-06-29 22:44:41+00:00,1498794281000,1985.96,Sensor7
183,2017-06-29 22:43:26+00:00,1498794206000,2015.03,Sensor7
184,2017-06-29 22:39:10+00:00,1498793950000,1987.05,Sensor7
185,2017-06-29 22:37:54+00:00,1498793874000,1708.41,Sensor7
186,2017-06-29 22:37:01+00:00,1498793821000,947.56,Sensor7
187,2017-06-29 22:36:27+00:00,1498793787000,1335.86,Sensor7
188,2017-06-29 22:34:34+00:00,1498793674000,1715.41,Sensor7
189,2017-06-29 22:34:29+00:00,1498793669000,1897.17,Sensor7
190,2017-06-29 22:33:43+00:00,1498793623000,951.15,Sensor7
191,2017-06-29 22:32:21+00:00,1498793541000,1701.42,Sensor7
192,2017-06-29 22:31:06+00:00,1498793466000,1775.89,Sensor7
193,2017-06-29 22:26:40+00:00,1498793200000,1464.05,Sensor7
194,2017-06-29 22:25:17+00:00,1498793117000,1633.38,Sensor7
195,2017-06-29 22:23:18+00:00,1498792998000,1700.6,Sensor7
196,2017-06-29 22:21:51+00:00,1498792911000,1329.97,Sensor7
197,2017-06-29 22:21:23+00:00,1498792883000,1359.62,Sensor7
198,2017-06-29 22:21:07+00:00,1498792867000,60.69,Sensor7
199,2017-06-29 22:20:06+00:00,1498792806000,128.51,Sensor7
200,2017-06-29 22:18:12+00:00,1498792692000,113.48,Sensor7
201,2017-06-29 22:18:02+00:00,1498792682000,1121.5,Sensor7
202,2017-06-29 22:17:56+00:00,1498792676000,1121.5,Sensor7
203,2017-06-29 22:16:43+00:00,1498792603000,1549.83,Sensor7
204,2017-06-29 22:16:38+00:00,1498792598000,1549.83,Sensor7
205,2017-06-29 22:16:22+00:00,1498792582000,1496.1,Sensor7
206,2017-06-29 22:15:29+00:00,1498792529000,1458.67,Sensor7
207,2017-06-29 22:13:18+00:00,1498792398000,1311.54,Sensor7
208,2017-06-29 22:07:10+00:00,1498792030000,1701.74,Sensor7
209,2017-06-29 22:06:42+00:00,1498792002000,39.44,Sensor7
210,2017-06-29 22:06:21+00:00,1498791981000,1974.13,Sensor7
211,2017-06-29 22:03:32+00:00,1498791812000,1801.24,Sensor7
212,2017-06-29 22:01:55+00:00,1498791715000,46.61,Sensor7
213,2017-06-29 22:01:27+00:00,1498791687000,50.59,Sensor7
214,2017-06-29 22:00:36+00:00,1498791636000,35.93,Sensor7
215,2017-06-29 21:59:44+00:00,1498791584000,27.17,Sensor7
216,2017-06-29 21:59:15+00:00,1498791555000,1848.99,Sensor7
217,2017-06-29 21:52:40+00:00,1498791160000,1474.51,Sensor7
218,2017-06-29 21:49:50+00:00,1498790990000,1458.69,Sensor7
219,2017-06-29 21:47:50+00:00,1498790870000,174.7,Sensor7
220,2017-06-29 21:45:42+00:00,1498790742000,1697.89,Sensor7
221,2017-06-29 21:45:35+00:00,1498790735000,1697.89,Sensor7
222,2017-06-29 21:45:24+00:00,1498790724000,278.56,Sensor7
223,2017-06-29 21:44:58+00:00,1498790698000,30.97,Sensor7
224,2017-06-29 21:30:52+00:00,1498789852000,2128.69,Sensor7
225,2017-06-29 21:30:48+00:00,1498789848000,2128.69,Sensor7
226,2017-06-29 21:20:37+00:00,1498789237000,1740.18,Sensor7
227,2017-06-29 21:18:20+00:00,1498789100000,1583.45,Sensor7
228,2017-06-29 21:15:06+00:00,1498788906000,1746.65,Sensor7
229,2017-06-29 21:14:32+00:00,1498788872000,1289.32,Sensor7
230,2017-06-29 21:10:58+00:00,1498788658000,1800.63,Sensor7
231,2017-06-29 21:10:37+00:00,1498788637000,1950.94,Sensor7
232,2017-06-29 21:10:14+00:00,1498788614000,138.22,Sensor7
233,2017-06-29 21:05:38+00:00,1498788338000,1635.22,Sensor7
234,2017-06-29 20:19:27+00:00,1498785567000,1469.59,Sensor7
235,2017-06-29 20:17:55+00:00,1498785475000,1634.4,Sensor7
236,2017-06-29 20:17:20+00:00,1498785440000,1637.76,Sensor7
237,2017-06-29 19:58:36+00:00,1498784316000,1725.44,Sensor7
238,2017-06-29 19:55:48+00:00,1498784148000,41.64,Sensor7
239,2017-06-29 19:55:32+00:00,1498784132000,41.64,Sensor7
240,2017-06-29 19:52:41+00:00,1498783961000,72.78,Sensor7
241,2017-06-29 19:41:43+00:00,1498783303000,35.32,Sensor7
242,2017-06-29 19:39:07+00:00,1498783147000,37.87,Sensor7
243,2017-06-29 19:39:03+00:00,1498783143000,37.87,Sensor7
244,2017-06-29 19:38:35+00:00,1498783115000,83.11,Sensor7
245,2017-06-29 19:38:04+00:00,1498783084000,48.97,Sensor7
246,2017-06-29 19:36:23+00:00,1498782983000,75.89,Sensor7
247,2017-06-29 19:02:40+00:00,1498780960000,33.75,Sensor7
248,2017-06-29 18:49:09+00:00,1498780149000,36.09,Sensor7
249,2017-06-29 18:23:52+00:00,1498778632000,32.17,Sensor7
250,2017-06-29 18:16:44+00:00,1498778204000,56.3,Sensor7
251,2017-06-29 17:53:19+00:00,1498776799000,1473.69,Sensor7
252,2017-06-29 17:52:12+00:00,1498776732000,1376.93,Sensor7
253,2017-06-29 17:40:45+00:00,1498776045000,1078.63,Sensor7
254,2017-06-29 17:39:55+00:00,1498775995000,1620.15,Sensor7
255,2017-06-29 17:39:40+00:00,1498775980000,1333.98,Sensor7
256,2017-06-29 17:39:32+00:00,1498775972000,1333.98,Sensor7
257,2017-06-29 17:30:52+00:00,1498775452000,45.63,Sensor7
258,2017-06-29 17:30:48+00:00,1498775448000,45.63,Sensor7
259,2017-06-29 17:25:07+00:00,1498775107000,1946.99,Sensor7
260,2017-06-29 17:24:24+00:00,1498775064000,1078.85,Sensor7
261,2017-06-29 17:21:11+00:00,1498774871000,67.13,Sensor7
262,2017-06-29 17:13:42+00:00,1498774422000,61.49,Sensor7
263,2017-06-29 17:13:37+00:00,1498774417000,1564.72,Sensor7
264,2017-06-29 17:12:35+00:00,1498774355000,41.21,Sensor7
265,2017-06-29 17:12:26+00:00,1498774346000,170.31,Sensor7
266,2017-06-29 17:12:05+00:00,1498774325000,1446.0,Sensor7
267,2017-06-29 17:11:45+00:00,1498774305000,126.66,Sensor7
268,2017-06-29 17:09:51+00:00,1498774191000,1300.36,Sensor7
269,2017-06-29 17:06:55+00:00,1498774015000,1642.55,Sensor7
270,2017-06-29 17:04:09+00:00,1498773849000,1748.82,Sensor7
271,2017-06-29 17:02:43+00:00,1498773763000,1571.63,Sensor7
272,2017-06-29 17:02:28+00:00,1498773748000,29.1,Sensor7
273,2017-06-29 17:02:22+00:00,1498773742000,25.92,Sensor7
274,2017-06-29 16:59:02+00:00,1498773542000,1711.86,Sensor7
275,2017-06-29 16:58:53+00:00,1498773533000,90.36,Sensor7
276,2017-06-29 16:56:38+00:00,1498773398000,40.54,Sensor7
277,2017-06-29 16:56:25+00:00,1498773385000,53.35,Sensor7
278,2017-06-29 16:55:51+00:00,1498773351000,936.8,Sensor7
279,2017-06-29 16:51:28+00:00,1498773088000,42.29,Sensor7
280,2017-06-29 16:51:21+00:00,1498773081000,91.07,Sensor7
281,2017-06-29 16:33:00+00:00,1498771980000,1326.28,Sensor7
282,2017-06-29 16:29:51+00:00,1498771791000,81.32,Sensor7
283,2017-06-29 16:23:58+00:00,1498771438000,942.48,Sensor7
284,2017-06-29 16:13:12+00:00,1498770792000,1633.45,Sensor7
285,2017-06-29 16:08:29+00:00,1498770509000,1292.56,Sensor7
286,2017-06-29 16:02:22+00:00,1498770142000,1985.58,Sensor7
287,2017-06-29 15:50:17+00:00,1498769417000,1108.87,Sensor7
288,2017-06-29 15:47:55+00:00,1498769275000,1104.65,Sensor7
289,2017-06-29 15:38:54+00:00,1498768734000,90.22,Sensor7
290,2017-06-29 15:38:50+00:00,1498768730000,90.22,Sensor7
291,2017-06-29 15:36:50+00:00,1498768610000,32.44,Sensor7
292,2017-06-29 15:35:38+00:00,1498768538000,32.41,Sensor7
293,2017-06-29 15:34:39+00:00,1498768479000,1737.7,Sensor7
294,2017-06-29 15:21:03+00:00,1498767663000,1634.57,Sensor7
295,2017-06-29 15:09:17+00:00,1498766957000,1641.44,Sensor7
296,2017-06-29 15:02:39+00:00,1498766559000,1933.93,Sensor7
297,2017-06-29 15:00:49+00:00,1498766449000,1659.57,Sensor7
298,2017-06-29 15:00:44+00:00,1498766444000,33.79,Sensor7
299,2017-06-29 15:00:40+00:00,1498766440000,33.79,Sensor7
300,2017-06-29 14:58:37+00:00,1498766317000,1090.07,Sensor7
301,2017-06-29 14:54:04+00:00,1498766044000,46.63,Sensor7
302,2017-06-29 14:47:52+00:00,1498765672000,1317.03,Sensor7
303,2017-06-29 14:47:31+00:00,1498765651000,1369.39,Sensor7
304,2017-06-29 14:47:14+00:00,1498765634000,1310.1,Sensor7
305,2017-06-29 14:47:06+00:00,1498765626000,1310.1,Sensor7
306,2017-06-29 14:43:07+00:00,1498765387000,1287.59,Sensor7
307,2017-06-29 14:35:55+00:00,1498764955000,1315.16,Sensor7
308,2017-06-29 14:35:51+00:00,1498764951000,1315.16,Sensor7
309,2017-06-29 14:31:19+00:00,1498764679000,1360.15,Sensor7
310,2017-06-29 14:30:33+00:00,1498764633000,46.16,Sensor7
311,2017-06-29 14:15:21+00:00,1498763721000,57.49,Sensor7
312,2017-06-29 14:15:17+00:00,1498763717000,57.49,Sensor7
313,2017-06-29 14:14:21+00:00,1498763661000,1442.56,Sensor7
314,2017-06-29 14:10:45+00:00,1498763445000,1670.9,Sensor7
315,2017-06-29 14:07:30+00:00,1498763250000,1495.11,Sensor7
316,2017-06-29 14:04:34+00:00,1498763074000,1496.43,Sensor7
317,2017-06-29 14:03:21+00:00,1498763001000,1463.91,Sensor7
318,2017-06-29 14:02:02+00:00,1498762922000,1458.05,Sensor7
319,2017-06-29 14:01:22+00:00,1498762882000,1334.48,Sensor7
320,2017-06-29 14:01:14+00:00,1498762874000,1334.48,Sensor7
321,2017-06-29 13:59:00+00:00,1498762740000,1612.06,Sensor7
322,2017-06-29 13:58:56+00:00,1498762736000,1612.06,Sensor7
323,2017-06-29 13:57:02+00:00,1498762622000,1613.31,Sensor7
324,2017-06-29 13:56:23+00:00,1498762583000,80.9,Sensor7
325,2017-06-29 13:52:55+00:00,1498762375000,1837.46,Sensor7
326,2017-06-29 13:36:02+00:00,1498761362000,252.7,Sensor7
327,2017-06-29 13:30:28+00:00,1498761028000,1436.31,Sensor7
328,2017-06-29 13:24:02+00:00,1498760642000,1671.0,Sensor7
