,fecha real,timestamp,value,variable
0,2017-06-21 11:07:42+00:00,1498061262000,2427.82,Sensor17
1,2017-06-21 11:07:05+00:00,1498061225000,2383.54,Sensor17
2,2017-06-21 11:05:30+00:00,1498061130000,2377.82,Sensor17
3,2017-06-21 11:05:01+00:00,1498061101000,2837.91,Sensor17
4,2017-06-21 11:04:46+00:00,1498061086000,2837.91,Sensor17
5,2017-06-21 11:04:28+00:00,1498061068000,271.24,Sensor17
6,2017-06-21 11:01:34+00:00,1498060894000,2720.51,Sensor17
7,2017-06-21 11:01:25+00:00,1498060885000,2720.51,Sensor17
8,2017-06-21 10:59:56+00:00,1498060796000,89.52,Sensor17
9,2017-06-21 10:57:48+00:00,1498060668000,215.05,Sensor17
10,2017-06-21 10:56:53+00:00,1498060613000,122.57,Sensor17
11,2017-06-21 10:56:38+00:00,1498060598000,37.76,Sensor17
12,2017-06-21 10:56:30+00:00,1498060590000,37.76,Sensor17
13,2017-06-21 10:56:26+00:00,1498060586000,37.76,Sensor17
14,2017-06-21 10:53:37+00:00,1498060417000,84.13,Sensor17
15,2017-06-21 10:53:03+00:00,1498060383000,63.16,Sensor17
16,2017-06-21 10:52:56+00:00,1498060376000,118.1,Sensor17
17,2017-06-21 10:52:06+00:00,1498060326000,119.38,Sensor17
18,2017-06-21 10:51:53+00:00,1498060313000,152.37,Sensor17
19,2017-06-21 10:50:24+00:00,1498060224000,2277.76,Sensor17
20,2017-06-21 10:45:05+00:00,1498059905000,153.23,Sensor17
21,2017-06-21 10:44:45+00:00,1498059885000,105.89,Sensor17
22,2017-06-21 10:41:44+00:00,1498059704000,117.58,Sensor17
23,2017-06-21 10:40:09+00:00,1498059609000,34.08,Sensor17
24,2017-06-21 10:36:20+00:00,1498059380000,2400.12,Sensor17
25,2017-06-21 10:36:11+00:00,1498059371000,875.92,Sensor17
26,2017-06-21 10:29:57+00:00,1498058997000,2372.8,Sensor17
27,2017-06-21 10:27:43+00:00,1498058863000,116.2,Sensor17
28,2017-06-21 10:24:01+00:00,1498058641000,2598.68,Sensor17
29,2017-06-21 10:22:13+00:00,1498058533000,130.76,Sensor17
30,2017-06-21 10:20:23+00:00,1498058423000,31.66,Sensor17
31,2017-06-21 10:19:59+00:00,1498058399000,188.5,Sensor17
32,2017-06-21 10:17:21+00:00,1498058241000,1895.0,Sensor17
33,2017-06-21 10:14:09+00:00,1498058049000,2542.98,Sensor17
34,2017-06-21 10:13:02+00:00,1498057982000,2412.69,Sensor17
35,2017-06-21 10:11:36+00:00,1498057896000,56.93,Sensor17
36,2017-06-21 10:11:28+00:00,1498057888000,2352.57,Sensor17
37,2017-06-21 10:10:16+00:00,1498057816000,25.56,Sensor17
38,2017-06-21 10:04:27+00:00,1498057467000,112.96,Sensor17
39,2017-06-21 10:03:27+00:00,1498057407000,66.61,Sensor17
40,2017-06-21 10:02:43+00:00,1498057363000,2550.95,Sensor17
41,2017-06-21 10:02:28+00:00,1498057348000,26.84,Sensor17
42,2017-06-21 09:58:52+00:00,1498057132000,2742.31,Sensor17
43,2017-06-21 09:56:33+00:00,1498056993000,2715.66,Sensor17
44,2017-06-21 09:54:55+00:00,1498056895000,52.61,Sensor17
45,2017-06-21 09:51:58+00:00,1498056718000,57.15,Sensor17
