,fecha real,timestamp,value,variable
0,2017-07-12 08:58:46+00:00,1499867926000,199.72,Sensor13
1,2017-07-12 08:58:28+00:00,1499867908000,200.13,Sensor13
2,2017-07-04 11:11:40+00:00,1499184700000,1546.1,Sensor13
3,2017-06-30 04:48:31+00:00,1498816111000,1725.89,Sensor13
4,2017-06-30 04:48:04+00:00,1498816084000,1685.83,Sensor13
5,2017-06-30 04:48:00+00:00,1498816080000,2031.46,Sensor13
6,2017-06-30 04:45:49+00:00,1498815949000,2219.73,Sensor13
7,2017-06-30 04:45:32+00:00,1498815932000,2218.75,Sensor13
8,2017-06-30 04:43:23+00:00,1498815803000,2194.9,Sensor13
9,2017-06-30 04:42:41+00:00,1498815761000,1403.57,Sensor13
10,2017-06-30 04:42:11+00:00,1498815731000,1596.8,Sensor13
11,2017-06-30 04:42:04+00:00,1498815724000,1596.8,Sensor13
12,2017-06-30 04:41:38+00:00,1498815698000,1596.8,Sensor13
13,2017-06-30 04:39:48+00:00,1498815588000,1797.06,Sensor13
14,2017-06-30 04:39:36+00:00,1498815576000,1797.06,Sensor13
15,2017-06-30 04:38:50+00:00,1498815530000,1717.49,Sensor13
16,2017-06-30 04:38:41+00:00,1498815521000,37.48,Sensor13
17,2017-06-30 04:34:18+00:00,1498815258000,1171.16,Sensor13
18,2017-06-30 04:33:58+00:00,1498815238000,2191.92,Sensor13
19,2017-06-30 04:32:20+00:00,1498815140000,1827.78,Sensor13
20,2017-06-30 04:32:15+00:00,1498815135000,1827.78,Sensor13
21,2017-06-30 04:31:59+00:00,1498815119000,1827.78,Sensor13
22,2017-06-30 04:31:18+00:00,1498815078000,71.75,Sensor13
23,2017-06-30 04:25:23+00:00,1498814723000,1061.02,Sensor13
24,2017-06-30 04:25:19+00:00,1498814719000,112.44,Sensor13
25,2017-06-30 04:21:28+00:00,1498814488000,2236.66,Sensor13
26,2017-06-30 04:19:13+00:00,1498814353000,1929.06,Sensor13
27,2017-06-30 04:18:50+00:00,1498814330000,2194.02,Sensor13
28,2017-06-30 04:17:41+00:00,1498814261000,208.09,Sensor13
29,2017-06-30 04:17:35+00:00,1498814255000,208.09,Sensor13
30,2017-06-30 04:15:54+00:00,1498814154000,48.66,Sensor13
31,2017-06-30 04:15:50+00:00,1498814150000,1678.2,Sensor13
32,2017-06-30 04:14:57+00:00,1498814097000,1704.41,Sensor13
33,2017-06-30 04:14:17+00:00,1498814057000,1719.69,Sensor13
34,2017-06-30 04:13:30+00:00,1498814010000,1719.69,Sensor13
35,2017-06-30 04:08:01+00:00,1498813681000,1856.28,Sensor13
36,2017-06-30 04:05:17+00:00,1498813517000,1784.54,Sensor13
37,2017-06-30 04:05:13+00:00,1498813513000,1792.64,Sensor13
38,2017-06-30 04:00:30+00:00,1498813230000,1672.13,Sensor13
39,2017-06-30 03:50:50+00:00,1498812650000,1651.28,Sensor13
40,2017-06-30 03:49:47+00:00,1498812587000,2209.87,Sensor13
41,2017-06-30 03:49:43+00:00,1498812583000,1112.95,Sensor13
42,2017-06-30 03:47:41+00:00,1498812461000,72.94,Sensor13
43,2017-06-30 03:47:13+00:00,1498812433000,1210.74,Sensor13
44,2017-06-30 03:47:09+00:00,1498812429000,1612.13,Sensor13
45,2017-06-30 03:46:49+00:00,1498812409000,1612.13,Sensor13
46,2017-06-30 03:46:00+00:00,1498812360000,1715.96,Sensor13
47,2017-06-30 03:45:31+00:00,1498812331000,1836.07,Sensor13
48,2017-06-30 03:43:30+00:00,1498812210000,1397.97,Sensor13
49,2017-06-30 03:42:17+00:00,1498812137000,1624.12,Sensor13
50,2017-06-30 03:38:50+00:00,1498811930000,1783.78,Sensor13
51,2017-06-30 03:29:59+00:00,1498811399000,1835.03,Sensor13
52,2017-06-30 03:04:18+00:00,1498809858000,1805.97,Sensor13
53,2017-06-30 03:01:27+00:00,1498809687000,1695.95,Sensor13
54,2017-06-30 02:59:16+00:00,1498809556000,1690.79,Sensor13
55,2017-06-30 02:54:00+00:00,1498809240000,1865.19,Sensor13
56,2017-06-30 02:53:46+00:00,1498809226000,1865.19,Sensor13
57,2017-06-30 02:52:45+00:00,1498809165000,1908.0,Sensor13
58,2017-06-30 02:52:19+00:00,1498809139000,1920.17,Sensor13
59,2017-06-30 02:48:08+00:00,1498808888000,33.07,Sensor13
60,2017-06-30 02:47:46+00:00,1498808866000,1821.08,Sensor13
61,2017-06-30 02:37:58+00:00,1498808278000,1413.16,Sensor13
62,2017-06-30 02:36:23+00:00,1498808183000,1379.77,Sensor13
63,2017-06-30 02:32:06+00:00,1498807926000,1626.71,Sensor13
64,2017-06-30 02:31:57+00:00,1498807917000,1864.22,Sensor13
65,2017-06-30 02:31:28+00:00,1498807888000,1626.71,Sensor13
66,2017-06-30 02:31:19+00:00,1498807879000,1626.71,Sensor13
67,2017-06-30 02:27:29+00:00,1498807649000,1694.56,Sensor13
68,2017-06-30 02:24:35+00:00,1498807475000,1706.8,Sensor13
69,2017-06-30 02:24:05+00:00,1498807445000,125.51,Sensor13
70,2017-06-30 02:13:34+00:00,1498806814000,1834.28,Sensor13
71,2017-06-30 01:56:08+00:00,1498805768000,1824.6,Sensor13
72,2017-06-30 01:55:46+00:00,1498805746000,1823.58,Sensor13
73,2017-06-30 01:52:14+00:00,1498805534000,1791.0,Sensor13
74,2017-06-30 01:51:19+00:00,1498805479000,72.8,Sensor13
75,2017-06-30 01:51:09+00:00,1498805469000,37.82,Sensor13
76,2017-06-30 01:50:02+00:00,1498805402000,1690.06,Sensor13
77,2017-06-30 01:48:06+00:00,1498805286000,1687.43,Sensor13
78,2017-06-30 01:47:35+00:00,1498805255000,1652.13,Sensor13
79,2017-06-30 01:47:12+00:00,1498805232000,1590.51,Sensor13
80,2017-06-30 01:43:55+00:00,1498805035000,1781.72,Sensor13
81,2017-06-30 01:42:30+00:00,1498804950000,1781.72,Sensor13
82,2017-06-30 01:42:20+00:00,1498804940000,1781.72,Sensor13
83,2017-06-30 01:40:15+00:00,1498804815000,1746.45,Sensor13
84,2017-06-30 01:34:23+00:00,1498804463000,1698.63,Sensor13
85,2017-06-30 01:31:06+00:00,1498804266000,25.15,Sensor13
86,2017-06-30 01:30:56+00:00,1498804256000,1421.84,Sensor13
87,2017-06-30 01:30:39+00:00,1498804239000,1421.84,Sensor13
88,2017-06-30 01:29:21+00:00,1498804161000,1696.19,Sensor13
89,2017-06-30 01:29:10+00:00,1498804150000,1696.19,Sensor13
90,2017-06-30 01:28:31+00:00,1498804111000,1396.32,Sensor13
91,2017-06-30 01:28:14+00:00,1498804094000,1396.32,Sensor13
92,2017-06-30 01:24:53+00:00,1498803893000,1406.48,Sensor13
93,2017-06-30 01:08:17+00:00,1498802897000,52.01,Sensor13
94,2017-06-30 00:56:23+00:00,1498802183000,1804.82,Sensor13
95,2017-06-30 00:56:07+00:00,1498802167000,1804.82,Sensor13
96,2017-06-30 00:56:03+00:00,1498802163000,1804.82,Sensor13
97,2017-06-30 00:48:51+00:00,1498801731000,75.75,Sensor13
98,2017-06-30 00:46:23+00:00,1498801583000,2107.02,Sensor13
99,2017-06-30 00:41:58+00:00,1498801318000,49.38,Sensor13
100,2017-06-30 00:40:24+00:00,1498801224000,2426.65,Sensor13
101,2017-06-30 00:39:20+00:00,1498801160000,44.14,Sensor13
102,2017-06-30 00:39:14+00:00,1498801154000,1446.63,Sensor13
103,2017-06-30 00:36:11+00:00,1498800971000,1742.64,Sensor13
104,2017-06-30 00:35:42+00:00,1498800942000,29.19,Sensor13
105,2017-06-30 00:35:04+00:00,1498800904000,1553.94,Sensor13
106,2017-06-30 00:34:38+00:00,1498800878000,1066.48,Sensor13
107,2017-06-30 00:32:56+00:00,1498800776000,37.53,Sensor13
108,2017-06-30 00:31:24+00:00,1498800684000,67.98,Sensor13
109,2017-06-30 00:31:05+00:00,1498800665000,34.51,Sensor13
110,2017-06-30 00:30:01+00:00,1498800601000,31.15,Sensor13
