,fecha real,timestamp,value,variable
0,2017-01-29 14:58:36+00:00,1485719916000,81.75,Sensor4
1,2017-01-29 14:57:17+00:00,1485719837000,92.03,Sensor4
2,2017-01-29 14:56:35+00:00,1485719795000,106.04,Sensor4
3,2017-01-29 14:56:29+00:00,1485719789000,106.04,Sensor4
4,2017-01-29 14:52:41+00:00,1485719561000,318.63,Sensor4
5,2017-01-29 14:52:37+00:00,1485719557000,318.63,Sensor4
6,2017-01-29 14:49:43+00:00,1485719383000,298.15,Sensor4
7,2017-01-29 14:49:28+00:00,1485719368000,271.82,Sensor4
8,2017-01-29 14:44:41+00:00,1485719081000,178.7,Sensor4
9,2017-01-29 14:39:31+00:00,1485718771000,126.36,Sensor4
10,2017-01-29 14:36:45+00:00,1485718605000,144.55,Sensor4
11,2017-01-29 14:23:51+00:00,1485717831000,139.21,Sensor4
12,2017-01-29 14:23:48+00:00,1485717828000,139.21,Sensor4
13,2017-01-29 14:22:05+00:00,1485717725000,104.72,Sensor4
14,2017-01-29 14:20:46+00:00,1485717646000,127.04,Sensor4
15,2017-01-29 14:20:41+00:00,1485717641000,127.04,Sensor4
16,2017-01-29 14:20:22+00:00,1485717622000,80.08,Sensor4
17,2017-01-29 14:20:15+00:00,1485717615000,80.08,Sensor4
18,2017-01-29 14:20:07+00:00,1485717607000,80.08,Sensor4
19,2017-01-29 14:10:21+00:00,1485717021000,74.59,Sensor4
20,2017-01-29 14:09:33+00:00,1485716973000,75.4,Sensor4
21,2017-01-29 14:09:30+00:00,1485716970000,75.4,Sensor4
22,2017-01-29 14:08:23+00:00,1485716903000,131.63,Sensor4
23,2017-01-29 14:06:42+00:00,1485716802000,104.66,Sensor4
24,2017-01-29 14:06:37+00:00,1485716797000,104.66,Sensor4
25,2017-01-29 14:01:51+00:00,1485716511000,282.76,Sensor4
26,2017-01-29 13:59:10+00:00,1485716350000,251.2,Sensor4
27,2017-01-29 13:54:05+00:00,1485716045000,237.38,Sensor4
28,2017-01-29 13:53:42+00:00,1485716022000,194.84,Sensor4
29,2017-01-29 13:53:38+00:00,1485716018000,194.84,Sensor4
30,2017-01-29 13:52:07+00:00,1485715927000,345.62,Sensor4
31,2017-01-29 13:49:42+00:00,1485715782000,111.16,Sensor4
32,2017-01-29 13:48:24+00:00,1485715704000,135.63,Sensor4
33,2017-01-29 13:46:43+00:00,1485715603000,80.81,Sensor4
34,2017-01-29 13:37:34+00:00,1485715054000,221.48,Sensor4
35,2017-01-29 13:24:56+00:00,1485714296000,80.77,Sensor4
36,2017-01-29 13:23:03+00:00,1485714183000,80.57,Sensor4
37,2017-01-29 13:19:31+00:00,1485713971000,170.59,Sensor4
38,2017-01-29 13:19:24+00:00,1485713964000,170.59,Sensor4
39,2017-01-29 13:19:17+00:00,1485713957000,170.59,Sensor4
40,2017-01-29 13:19:10+00:00,1485713950000,170.59,Sensor4
41,2017-01-29 13:19:02+00:00,1485713942000,170.59,Sensor4
42,2017-01-29 12:56:39+00:00,1485712599000,96.42,Sensor4
43,2017-01-29 12:56:37+00:00,1485712597000,96.42,Sensor4
44,2017-01-29 12:56:30+00:00,1485712590000,96.42,Sensor4
45,2017-01-29 12:52:23+00:00,1485712343000,140.35,Sensor4
46,2017-01-29 12:46:58+00:00,1485712018000,219.49,Sensor4
47,2017-01-29 12:46:55+00:00,1485712015000,219.49,Sensor4
48,2017-01-29 12:45:05+00:00,1485711905000,76.44,Sensor4
49,2017-01-29 12:35:20+00:00,1485711320000,147.32,Sensor4
50,2017-01-29 12:33:53+00:00,1485711233000,144.13,Sensor4
51,2017-01-29 12:29:46+00:00,1485710986000,80.7,Sensor4
52,2017-01-29 12:26:41+00:00,1485710801000,75.9,Sensor4
53,2017-01-29 12:25:56+00:00,1485710756000,93.75,Sensor4
54,2017-01-29 12:25:52+00:00,1485710752000,93.75,Sensor4
