,fecha real,timestamp,value,variable
0,2017-06-21 11:20:04+00:00,1498062004000,209.21,Sensor18
1,2017-06-21 11:20:00+00:00,1498062000000,209.21,Sensor18
2,2017-06-21 11:08:19+00:00,1498061299000,230.83,Sensor18
3,2017-06-21 11:08:15+00:00,1498061295000,230.83,Sensor18
4,2017-06-21 11:08:11+00:00,1498061291000,230.83,Sensor18
5,2017-06-21 11:06:57+00:00,1498061217000,2656.66,Sensor18
6,2017-06-21 11:05:42+00:00,1498061142000,2561.4,Sensor18
7,2017-06-21 11:05:38+00:00,1498061138000,2561.4,Sensor18
8,2017-06-21 11:05:34+00:00,1498061134000,2561.4,Sensor18
9,2017-06-21 11:01:47+00:00,1498060907000,203.96,Sensor18
10,2017-06-21 10:59:35+00:00,1498060775000,2947.56,Sensor18
11,2017-06-21 10:59:28+00:00,1498060768000,214.44,Sensor18
12,2017-06-21 10:57:07+00:00,1498060627000,2442.69,Sensor18
13,2017-06-21 10:54:12+00:00,1498060452000,322.93,Sensor18
14,2017-06-21 10:53:57+00:00,1498060437000,2799.26,Sensor18
15,2017-06-21 10:50:43+00:00,1498060243000,2772.78,Sensor18
16,2017-06-21 10:47:34+00:00,1498060054000,384.04,Sensor18
17,2017-06-21 10:45:42+00:00,1498059942000,378.28,Sensor18
18,2017-06-21 10:44:55+00:00,1498059895000,360.9,Sensor18
19,2017-06-21 10:43:49+00:00,1498059829000,2813.17,Sensor18
20,2017-06-21 10:42:06+00:00,1498059726000,197.18,Sensor18
21,2017-06-21 10:41:05+00:00,1498059665000,167.31,Sensor18
22,2017-06-21 10:38:15+00:00,1498059495000,141.18,Sensor18
23,2017-06-21 10:34:02+00:00,1498059242000,1798.04,Sensor18
24,2017-06-21 10:33:29+00:00,1498059209000,2636.38,Sensor18
25,2017-06-21 10:32:19+00:00,1498059139000,2305.61,Sensor18
26,2017-06-21 10:32:00+00:00,1498059120000,217.15,Sensor18
27,2017-06-21 10:29:34+00:00,1498058974000,2819.11,Sensor18
28,2017-06-21 10:27:59+00:00,1498058879000,2609.34,Sensor18
29,2017-06-21 10:26:41+00:00,1498058801000,2583.14,Sensor18
30,2017-06-21 10:22:51+00:00,1498058571000,2779.91,Sensor18
31,2017-06-21 10:22:37+00:00,1498058557000,2750.98,Sensor18
32,2017-06-21 10:21:33+00:00,1498058493000,2821.3,Sensor18
33,2017-06-21 10:21:28+00:00,1498058488000,2821.3,Sensor18
34,2017-06-21 10:17:17+00:00,1498058237000,2765.51,Sensor18
35,2017-06-21 10:12:01+00:00,1498057921000,32.55,Sensor18
36,2017-06-21 10:11:50+00:00,1498057910000,179.91,Sensor18
37,2017-06-21 10:06:56+00:00,1498057616000,2983.6,Sensor18
38,2017-06-21 10:06:36+00:00,1498057596000,1104.02,Sensor18
39,2017-06-21 10:05:18+00:00,1498057518000,2539.15,Sensor18
40,2017-06-21 10:03:52+00:00,1498057432000,202.37,Sensor18
41,2017-06-21 10:03:43+00:00,1498057423000,148.69,Sensor18
42,2017-06-21 09:57:54+00:00,1498057074000,2272.99,Sensor18
43,2017-06-21 09:57:46+00:00,1498057066000,2272.99,Sensor18
44,2017-06-21 09:54:51+00:00,1498056891000,2251.98,Sensor18
45,2017-06-21 09:53:52+00:00,1498056832000,2195.83,Sensor18
46,2017-06-21 09:53:16+00:00,1498056796000,2162.2,Sensor18
47,2017-06-21 09:50:17+00:00,1498056617000,235.94,Sensor18
48,2017-06-21 09:50:10+00:00,1498056610000,235.94,Sensor18
49,2017-06-21 09:49:28+00:00,1498056568000,207.75,Sensor18
50,2017-06-21 09:49:21+00:00,1498056561000,207.75,Sensor18
51,2017-06-21 09:43:54+00:00,1498056234000,70.8,Sensor18
52,2017-06-21 09:43:03+00:00,1498056183000,2560.46,Sensor18
53,2017-06-21 09:42:12+00:00,1498056132000,2528.16,Sensor18
54,2017-06-21 09:39:22+00:00,1498055962000,193.59,Sensor18
55,2017-06-21 09:38:52+00:00,1498055932000,154.64,Sensor18
56,2017-06-21 09:38:46+00:00,1498055926000,154.64,Sensor18
